state,left_shoulder.x,left_shoulder.y,left_shoulder.z,left_shoulder.visibility,right_shoulder.x,right_shoulder.y,right_shoulder.z,right_shoulder.visibility,left_elbow.x,left_elbow.y,left_elbow.z,left_elbow.visibility,right_elbow.x,right_elbow.y,right_elbow.z,right_elbow.visibility,left_wrist.x,left_wrist.y,left_wrist.z,left_wrist.visibility,right_wrist.x,right_wrist.y,right_wrist.z,right_wrist.visibility
lup,0.6751937866210938,0.5485019087791443,-0.1057647243142128,0.9696353077888489,0.3775019347667694,0.6375466585159302,-0.21157769858837128,0.9972869157791138,0.8376878499984741,0.3385334610939026,-0.32317981123924255,0.7793871164321899,0.2897319197654724,0.9287937879562378,-0.25907468795776367,0.855165421962738,0.7833001017570496,0.061763305217027664,-0.5461642742156982,0.7582788467407227,0.7833001017570496,0.061763305217027664,-0.5461642742156982,0.7582788467407227
lup,0.6820564866065979,0.54800945520401,-0.1366579383611679,0.9701672196388245,0.3881475627422333,0.6353811025619507,-0.2719210982322693,0.9972916841506958,0.8388460278511047,0.3413194417953491,-0.3111104965209961,0.7922388911247253,0.31188634037971497,0.9270476698875427,-0.3343361020088196,0.8499123454093933,0.7825294733047485,0.07222270965576172,-0.48623132705688477,0.7529742121696472,0.7825294733047485,0.07222270965576172,-0.48623132705688477,0.7529742121696472
lup,0.6850016713142395,0.5563256740570068,-0.14497001469135284,0.9722602367401123,0.39962077140808105,0.6384531855583191,-0.2793333828449249,0.9973545074462891,0.8411427736282349,0.36658957600593567,-0.35706549882888794,0.8100713491439819,0.33146554231643677,0.9281136989593506,-0.3446601927280426,0.8521531224250793,0.7943743467330933,0.08037882298231125,-0.5672463178634644,0.7693815231323242,0.7943743467330933,0.08037882298231125,-0.5672463178634644,0.7693815231323242
lup,0.6855543851852417,0.5615621209144592,-0.13665112853050232,0.9746229648590088,0.39852437376976013,0.6406877636909485,-0.2588982880115509,0.99754399061203,0.8365313410758972,0.3709559440612793,-0.32417917251586914,0.824166476726532,0.3197755813598633,0.9311290979385376,-0.32391592860221863,0.855781614780426,0.7996237277984619,0.08555828034877777,-0.5123168230056763,0.7823724150657654,0.7996237277984619,0.08555828034877777,-0.5123168230056763,0.7823724150657654
lup,0.6828781962394714,0.5662363171577454,-0.1355062872171402,0.9767478108406067,0.39734408259391785,0.6397593021392822,-0.20324191451072693,0.9976767301559448,0.8319035768508911,0.3766646087169647,-0.23877641558647156,0.8372390866279602,0.318035364151001,0.9247690439224243,-0.17583656311035156,0.85820072889328,0.7394303679466248,0.1306571513414383,-0.29272836446762085,0.7845200896263123,0.7394303679466248,0.1306571513414383,-0.29272836446762085,0.7845200896263123
lup,0.6801196336746216,0.5760586261749268,-0.12502233684062958,0.9790100455284119,0.3962271511554718,0.6396835446357727,-0.18098954856395721,0.9978803396224976,0.8245319128036499,0.39019250869750977,-0.205801323056221,0.851087749004364,0.32163482904434204,0.9179623126983643,-0.15385402739048004,0.8619168400764465,0.7525155544281006,0.12942326068878174,-0.26602697372436523,0.7983978390693665,0.7525155544281006,0.12942326068878174,-0.26602697372436523,0.7983978390693665
lup,0.6788853406906128,0.5726028084754944,-0.09012840688228607,0.9810950756072998,0.3935527801513672,0.6330965757369995,-0.14078956842422485,0.9980825781822205,0.8179358243942261,0.3893071413040161,-0.21662823855876923,0.8656457662582397,0.3247753083705902,0.9121705293655396,-0.16682150959968567,0.8728218674659729,0.7562514543533325,0.10760375112295151,-0.28485968708992004,0.8157719373703003,0.7562514543533325,0.10760375112295151,-0.28485968708992004,0.8157719373703003
lup,0.656741738319397,0.5766149163246155,-0.050233326852321625,0.9829753041267395,0.3911508619785309,0.6341497898101807,-0.1633407473564148,0.9982700347900391,0.799140214920044,0.39640986919403076,-0.08891724795103073,0.8785280585289001,0.3172682523727417,0.9135358333587646,-0.20739765465259552,0.8831417560577393,0.7552984356880188,0.10788194090127945,-0.141853928565979,0.8319458961486816,0.7552984356880188,0.10788194090127945,-0.141853928565979,0.8319458961486816
lup,0.6423096060752869,0.5752860307693481,0.0034841473679989576,0.984675943851471,0.3895586431026459,0.6293696761131287,-0.08199495822191238,0.9984411597251892,0.7848454713821411,0.40178677439689636,-0.055890101939439774,0.8905715942382812,0.313309907913208,0.8986440896987915,-0.11733172833919525,0.8938225507736206,0.7530461549758911,0.11168834567070007,-0.1555974781513214,0.8479724526405334,0.7530461549758911,0.11168834567070007,-0.1555974781513214,0.8479724526405334
lup,0.6284750699996948,0.5748032927513123,-0.024097591638565063,0.9862014055252075,0.38857242465019226,0.6262345910072327,-0.07057134807109833,0.9985907673835754,0.7638242244720459,0.406654953956604,-0.09633198380470276,0.9013144373893738,0.31129974126815796,0.8629636168479919,-0.034234993159770966,0.9022954106330872,0.7370248436927795,0.11677717417478561,-0.17541977763175964,0.8618813157081604,0.7370248436927795,0.11677717417478561,-0.17541977763175964,0.8618813157081604
lup,0.6241377592086792,0.5777251124382019,-0.014254629611968994,0.987574577331543,0.3884044289588928,0.6218220591545105,-0.02663498744368553,0.9987229108810425,0.7579233646392822,0.4115443527698517,-0.06588631123304367,0.9109507203102112,0.3097037672996521,0.8331191539764404,0.002938664285466075,0.9083986282348633,0.7184833288192749,0.1368049532175064,-0.04072454199194908,0.8735508322715759,0.7184833288192749,0.1368049532175064,-0.04072454199194908,0.8735508322715759
lup,0.6196112036705017,0.5756320357322693,-0.002041369676589966,0.9888145327568054,0.3835679590702057,0.6150525212287903,-0.010381553322076797,0.9988467693328857,0.7454146146774292,0.4134158194065094,-0.06944243609905243,0.9197593927383423,0.3091976046562195,0.8108354806900024,0.08760688453912735,0.9160919189453125,0.713010311126709,0.13644090294837952,-0.11691491305828094,0.8852679133415222,0.713010311126709,0.13644090294837952,-0.11691491305828094,0.8852679133415222
lup,0.6181334257125854,0.5748549103736877,0.010730169713497162,0.989929735660553,0.38346749544143677,0.6119195818901062,0.009644038043916225,0.9989586472511292,0.7413386702537537,0.4130151569843292,-0.03427333012223244,0.9276946187019348,0.30698615312576294,0.820389986038208,0.05025572329759598,0.9230153560638428,0.7073670625686646,0.13842542469501495,-0.029858315363526344,0.8953192830085754,0.7073670625686646,0.13842542469501495,-0.029858315363526344,0.8953192830085754
lup,0.6196605563163757,0.576396107673645,-0.0056477379985153675,0.9909277558326721,0.3834746479988098,0.610038161277771,0.010914858430624008,0.9990500211715698,0.737022340297699,0.4154263138771057,-0.05626130849123001,0.9347326755523682,0.3061111271381378,0.8096088767051697,0.07313242554664612,0.927899956703186,0.7067768573760986,0.1456601768732071,-0.06212170794606209,0.9033699035644531,0.7067768573760986,0.1456601768732071,-0.06212170794606209,0.9033699035644531
lup,0.6204653978347778,0.5721393823623657,-0.005976647604256868,0.9918321371078491,0.3833363354206085,0.6059820055961609,-0.007414873689413071,0.9991400241851807,0.7385790348052979,0.4140148162841797,-0.06733406335115433,0.9411410689353943,0.3390465974807739,0.8125079274177551,0.029655978083610535,0.9335224032402039,0.7019465565681458,0.14471982419490814,-0.1044016107916832,0.9119626879692078,0.7019465565681458,0.14471982419490814,-0.1044016107916832,0.9119626879692078
lup,0.6224425435066223,0.5719829797744751,-0.04371919482946396,0.9926421642303467,0.3871423006057739,0.607485830783844,-0.08615102618932724,0.9992170929908752,0.7421572208404541,0.4116619825363159,-0.09768335521221161,0.9467375874519348,0.33252179622650146,0.8146553635597229,-0.07213287055492401,0.9374993443489075,0.7013529539108276,0.143803209066391,-0.12098635733127594,0.9182196855545044,0.7013529539108276,0.143803209066391,-0.12098635733127594,0.9182196855545044
lup,0.6281592845916748,0.5695045590400696,-0.003303708042949438,0.993376612663269,0.39020055532455444,0.6061723828315735,-0.07983294129371643,0.999294102191925,0.7430514693260193,0.4068833589553833,-0.06507470458745956,0.9519837498664856,0.33107292652130127,0.8437947034835815,-0.07858704030513763,0.9429959654808044,0.7019281983375549,0.14122258126735687,-0.09658035635948181,0.9251704216003418,0.7019281983375549,0.14122258126735687,-0.09658035635948181,0.9251704216003418
lup,0.6334003210067749,0.5702816247940063,-0.04153035581111908,0.9940342903137207,0.3954605758190155,0.6139684319496155,-0.12300825119018555,0.9993577599525452,0.744735836982727,0.39834779500961304,-0.1075177788734436,0.9563494324684143,0.33900874853134155,0.8603038191795349,-0.11565520614385605,0.9437523484230042,0.7038776278495789,0.13953831791877747,-0.12221165001392365,0.9300618171691895,0.7038776278495789,0.13953831791877747,-0.12221165001392365,0.9300618171691895
lup,0.63862144947052,0.5720176100730896,-0.07882601022720337,0.9946253895759583,0.40554967522621155,0.6176548004150391,-0.12413658946752548,0.9994134902954102,0.7509728074073792,0.398411363363266,-0.1575927585363388,0.9603530168533325,0.3440669775009155,0.8713101148605347,-0.11271487176418304,0.9455642700195312,0.7045219540596008,0.14010927081108093,-0.18199338018894196,0.9345382452011108,0.7045219540596008,0.14010927081108093,-0.18199338018894196,0.9345382452011108
